profile_id,steering_condition,model_key,n_essays,n_words_concat,cell,target_O,target_N,target_emo_sad,target_focusfuture,target_mental,target_certitude,target_fatigue,target_Affect,target_adverb,target_swear,obs_emo_sad,obs_focusfuture,obs_mental,obs_certitude,obs_fatigue,obs_Affect,obs_adverb,obs_swear,raw_mae,standardized_mae,scored
syn_0060,liwc_only,qwen3-32b,6,1042,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.47,0.85,0.0,1.33,0.0,6.84,9.12,1.52,0.4537499999999999,0.9589469677846248,True
syn_0060,persona_liwc,deepseek-v3,6,1184,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.84,1.76,0.0,3.43,0.25,6.78,9.79,1.51,0.7975,2.4662416075292324,True
syn_0060,persona_liwc,gpt-4o-mini,6,1155,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.34,1.81,0.0,1.64,0.09,6.21,6.55,0.09,0.40625000000000006,0.9584238134399972,True
syn_0060,persona_liwc,qwen3-32b,6,820,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.24,0.36,0.0,1.8,0.12,4.68,7.08,1.68,0.5475000000000001,1.2382312193578888,True
syn_0060,persona_only,deepseek-v3,6,1171,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.17,0.68,0.0,0.85,0.59,5.58,6.94,0.0,0.5762499999999999,2.420442470464817,True
syn_0060,persona_only,gpt-4o-mini,6,1168,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.0,0.25,0.0,0.59,0.0,7.05,6.79,0.0,0.7075,1.6965565344403113,True
syn_0060,persona_only,qwen3-32b,6,927,nan,86.0,26.0,0.3,1.3,0.14,1.61,0.01,6.01,7.95,0.94,0.32,0.75,0.0,0.75,0.11,5.65,6.61,0.11,0.5249999999999999,1.2815118445998277,True
syn_0061,lex_fewshot,deepseek-v3,6,911,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.33,1.53,0.0,0.76,0.22,3.81,7.08,0.11,0.6486864707065374,1.4312405294612658,True
syn_0061,lex_fewshot,gpt-4o-mini,6,1131,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.0,1.06,0.0,1.06,0.18,4.68,7.5,0.0,0.4861864707065374,0.8546169148767311,True
syn_0061,lex_fewshot,qwen3-32b,6,1667,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.24,2.17,0.06,0.24,0.42,6.63,8.13,0.12,0.8824364707065375,2.230650779591136,True
syn_0061,liwc_only,deepseek-v3,6,1196,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.08,0.58,0.0,0.66,0.17,3.73,6.96,0.0,0.6461864707065375,1.1487185807606106,True
syn_0061,liwc_only,gpt-4o-mini,6,1143,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.0,0.44,0.0,0.79,0.09,5.68,6.47,0.0,0.38493647070653736,0.7748173916591996,True
syn_0061,liwc_only,qwen3-32b,6,1046,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.09,0.66,0.0,0.38,0.0,3.89,5.03,0.0,0.3949364707065374,0.7297040633862212,True
syn_0061,persona_liwc,deepseek-v3,6,1218,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.08,1.14,0.16,0.89,0.0,4.96,8.13,0.0,0.5511864707065375,0.7554568757875876,True
syn_0061,persona_liwc,gpt-4o-mini,6,1161,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.0,0.86,0.0,0.86,0.0,8.13,5.65,0.0,0.5211864707065377,0.6628781318624605,True
syn_0061,persona_liwc,qwen3-32b,6,1196,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.08,1.24,0.0,0.66,0.08,4.55,7.11,0.08,0.4911864707065374,0.7457192850877707,True
syn_0061,persona_only,deepseek-v3,6,1240,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.32,1.12,0.16,0.4,0.16,5.66,5.98,0.08,0.3361864707065375,1.1461311077541065,True
syn_0061,persona_only,gpt-4o-mini,6,1179,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.0,0.76,0.0,1.09,0.08,7.49,6.64,0.0,0.5561864707065375,0.7521992969366577,True
syn_0061,persona_only,qwen3-32b,6,1045,nan,40.1210115371415,98.0,0.04,1.11,0.0,1.08,0.02,5.47,4.900508234347701,0.23,0.09,1.42,0.0,0.38,0.09,6.07,8.15,0.09,0.6399364707065375,1.010169453589698,True
syn_0062,lex_fewshot,deepseek-v3,6,1039,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.1,1.24,0.0,0.67,0.0,2.96,8.78,0.0,0.6670030303414372,0.6794760891999415,True
syn_0062,lex_fewshot,gpt-4o-mini,6,1140,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,1.14,0.0,1.66,0.09,5.6,7.36,0.0,0.38450303034143724,0.7951793420261455,True
syn_0062,lex_fewshot,qwen3-32b,6,1021,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,1.16,0.0,0.97,0.1,4.15,6.56,0.0,0.2832530303414372,0.5556191916738513,True
syn_0062,liwc_only,deepseek-v3,6,1056,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.09,1.69,0.0,1.41,0.0,3.1,9.77,0.0,0.9232530303414371,1.1798499686315842,True
syn_0062,liwc_only,gpt-4o-mini,6,1144,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,1.39,0.0,1.05,0.09,6.19,6.97,0.0,0.3645030303414373,0.6708275069434452,True
syn_0062,liwc_only,qwen3-32b,6,1514,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.39,1.05,0.0,0.26,0.26,4.0,8.72,0.0,0.6382530303414373,1.41979584560455,True
syn_0062,persona_liwc,deepseek-v3,6,1114,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,1.78,0.0,0.98,0.0,4.63,6.86,0.0,0.33700303034143736,0.689800488939259,True
syn_0062,persona_liwc,gpt-4o-mini,6,1146,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,0.96,0.0,1.57,0.0,7.13,6.61,0.0,0.4920030303414372,0.8606445510823818,True
syn_0062,persona_liwc,qwen3-32b,6,1668,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.36,1.49,0.0,0.95,0.42,4.46,7.01,0.06,0.3920030303414373,1.5031207557751927,True
syn_0062,persona_only,deepseek-v3,6,1174,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,0.93,0.0,1.26,0.25,5.48,6.49,0.0,0.2570030303414373,0.9505003752669324,True
syn_0062,persona_only,gpt-4o-mini,6,1161,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.09,0.94,0.0,0.51,0.0,5.91,5.57,0.0,0.1942469696585627,0.3516284857213062,True
syn_0062,persona_only,qwen3-32b,6,1165,nan,43.0,7.0,0.1,1.14,0.0,0.67,0.04,5.2,5.913975757268502,0.09,0.0,1.1,0.0,0.76,0.08,4.56,7.35,0.08,0.29450303034143727,0.4637618426599761,True
syn_0063,lex_fewshot,deepseek-v3,6,1194,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.33,2.0,0.08,3.16,0.17,6.16,10.82,0.58,0.9374071216017706,2.242460447221352,True
syn_0063,lex_fewshot,gpt-4o-mini,6,1172,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.0,2.21,0.0,1.78,0.0,5.69,7.9,0.0,0.3924071216017706,0.810308576062513,True
syn_0063,lex_fewshot,qwen3-32b,6,1204,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.0,0.58,0.0,1.24,0.25,5.05,7.61,0.08,0.40615712160177064,1.1906340846310854,True
syn_0063,liwc_only,deepseek-v3,6,1104,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.18,1.61,0.0,2.6,0.18,5.46,11.28,0.0,0.8986571216017706,1.7379714865866056,True
syn_0063,liwc_only,gpt-4o-mini,6,1141,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.0,1.4,0.0,1.49,0.0,7.09,6.91,0.0,0.2613428783982294,0.49983579837626413,True
syn_0063,liwc_only,qwen3-32b,6,1007,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.1,0.79,0.1,0.69,0.0,5.4,8.24,0.1,0.35490712160177057,0.5503022832839591,True
syn_0063,persona_liwc,deepseek-v3,6,1105,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.27,1.6,0.09,3.39,0.18,6.77,9.36,0.18,0.6500928783982294,1.8306744366934218,True
syn_0063,persona_liwc,gpt-4o-mini,6,1156,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.0,1.29,0.0,1.03,0.0,6.81,5.95,0.0,0.30259287839822935,0.4512489154614922,True
syn_0063,persona_liwc,qwen3-32b,6,1230,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.16,0.48,0.0,0.72,0.08,4.17,6.89,0.08,0.5499071216017706,0.9304770939347395,True
syn_0063,persona_only,deepseek-v3,6,1160,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.09,0.77,0.17,1.19,0.17,4.08,7.31,0.0,0.5374071216017705,1.1436990560538565,True
syn_0063,persona_only,gpt-4o-mini,6,1162,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.09,0.09,0.0,1.02,0.0,5.81,6.58,0.0,0.43365712160177056,0.7341181742802884,True
syn_0063,persona_only,qwen3-32b,6,1208,nan,77.0,15.0,0.07,1.46,0.0,0.83,0.0,6.579256972814164,7.56,0.14,0.0,0.9,0.0,0.57,0.33,3.51,7.67,0.0,0.5674071216017706,1.3961876173924728,True
syn_0064,lex_fewshot,deepseek-v3,6,983,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.2,2.31,0.2,2.21,1.51,5.23,11.36,0.0,1.0512499999999998,4.363675982655856,True
syn_0064,lex_fewshot,gpt-4o-mini,6,1187,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.42,2.36,0.17,2.02,0.51,6.4,8.0,0.0,0.55375,2.1118399132853387,True
syn_0064,lex_fewshot,qwen3-32b,6,1586,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.19,1.57,0.0,0.75,1.13,5.09,9.74,0.0,0.63,2.9511974837776016,True
syn_0064,liwc_only,deepseek-v3,6,1168,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.51,2.46,0.08,1.86,0.93,5.42,12.63,0.0,1.1425,3.6014803781550255,True
syn_0064,liwc_only,gpt-4o-mini,6,1174,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.59,2.21,0.0,1.44,0.59,7.22,8.33,0.0,0.65875,2.4476637617457184,True
syn_0064,liwc_only,qwen3-32b,6,1141,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.09,0.78,0.0,0.86,0.43,3.03,8.9,0.0,0.7250000000000001,1.6051373673803413,True
syn_0064,persona_liwc,deepseek-v3,6,1212,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.49,2.28,0.08,1.71,0.98,6.02,9.52,0.41,0.7525,3.321941452276553,True
syn_0064,persona_liwc,gpt-4o-mini,6,1180,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.08,1.77,0.0,1.1,0.51,8.95,6.92,0.0,0.615,1.6245490163024328,True
syn_0064,persona_liwc,qwen3-32b,6,1347,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.07,0.81,0.07,0.95,0.66,5.43,8.07,0.0,0.32875,1.7086544739522573,True
syn_0064,persona_only,deepseek-v3,6,1253,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.16,1.43,0.32,0.79,0.16,7.29,6.74,0.08,0.3125000000000001,0.47089290809707907,True
syn_0064,persona_only,gpt-4o-mini,6,1197,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.08,0.58,0.0,1.08,0.0,7.99,5.32,0.0,0.7050000000000001,1.203785741371333,True
syn_0064,persona_only,qwen3-32b,6,1224,nan,61.0,95.0,0.12,1.37,0.3,1.0,0.11,5.68,7.23,0.1,0.24,0.89,0.16,0.81,0.24,5.66,7.61,0.08,0.18499999999999994,0.760968427722631,True
syn_0065,lex_fewshot,deepseek-v3,6,1056,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.09,1.41,0.0,1.31,0.09,3.1,9.11,0.09,0.9537499999999999,1.3376215595929881,True
syn_0065,lex_fewshot,gpt-4o-mini,6,1148,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.09,1.04,0.0,0.78,0.0,5.56,8.85,0.0,0.6662499999999999,0.9129738991819021,True
syn_0065,lex_fewshot,qwen3-32b,6,1796,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.33,1.22,0.0,0.39,0.28,4.55,8.49,0.06,0.63125,1.4808349260471412,True
syn_0065,liwc_only,deepseek-v3,6,967,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.21,1.95,0.0,0.92,0.0,4.21,7.5,0.31,0.61625,1.0330372732748359,True
syn_0065,liwc_only,gpt-4o-mini,6,1160,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.0,2.06,0.0,1.29,0.17,6.1,6.62,0.0,0.61625,1.4087586979646316,True
syn_0065,liwc_only,qwen3-32b,6,1334,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.07,0.59,0.0,0.89,0.0,3.7,7.63,0.22,0.67875,0.9432194526586897,True
syn_0065,persona_liwc,deepseek-v3,6,1202,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.17,1.4,0.0,1.32,0.25,3.88,8.0,0.17,0.7374999999999998,1.5399572081119275,True
syn_0065,persona_liwc,gpt-4o-mini,6,1135,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.0,0.79,0.0,0.79,0.0,6.58,7.02,0.0,0.6037499999999999,0.9435313021697006,True
syn_0065,persona_liwc,qwen3-32b,6,1865,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.32,1.77,0.0,0.59,0.32,5.84,8.52,0.0,0.7387499999999998,1.781658137130329,True
syn_0065,persona_only,deepseek-v3,6,1176,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.17,0.93,0.0,1.27,0.17,4.23,6.51,0.0,0.53375,1.269456171989225,True
syn_0065,persona_only,gpt-4o-mini,6,1167,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.0,0.34,0.0,0.77,0.0,5.8,5.72,0.0,0.3974999999999999,0.8534100287643115,True
syn_0065,persona_only,qwen3-32b,6,1593,nan,54.0,18.59756575888667,0.07,1.25,0.13,0.43,0.02,5.13,4.98,0.3,0.19,0.62,0.0,0.25,0.12,4.74,6.24,0.06,0.3812499999999999,0.9472598252329576,True
syn_0066,lex_fewshot,deepseek-v3,6,980,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.0,4.44,0.0,1.01,0.81,3.13,8.78,0.1,1.1913255197181658,3.1563623478352136,True
syn_0066,lex_fewshot,gpt-4o-mini,6,1149,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.26,1.99,0.0,1.21,0.35,5.55,7.55,0.0,0.5246885287536663,1.570197366201731,True
syn_0066,lex_fewshot,qwen3-32b,6,821,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.0,2.89,0.0,0.36,0.48,3.86,6.63,0.12,0.5175755197181657,1.464511342803205,True
syn_0066,liwc_only,deepseek-v3,6,985,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.1,2.64,0.0,2.13,1.02,4.47,8.43,0.0,0.9188255197181657,3.263089171755162,True
syn_0066,liwc_only,gpt-4o-mini,6,1149,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.09,2.52,0.0,0.87,0.52,6.88,6.53,0.0,0.43598877400493247,1.498786427285161,True
syn_0066,liwc_only,qwen3-32b,6,1055,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.0,2.52,0.0,1.21,0.56,4.49,7.38,0.09,0.5988255197181658,1.8309986885405807,True
syn_0066,persona_liwc,deepseek-v3,6,1126,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.26,3.35,0.0,1.14,1.14,3.87,7.83,0.0,0.9188255197181656,3.5556410494336133,True
syn_0066,persona_liwc,gpt-4o-mini,6,1128,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.0,2.3,0.0,0.71,0.44,6.98,7.69,0.0,0.5731017830404332,1.4584081349262543,True
syn_0066,persona_liwc,qwen3-32b,6,1541,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.07,3.06,0.0,0.65,1.17,4.82,8.6,0.0,0.7788255197181656,3.142178597831766,True
syn_0066,persona_only,deepseek-v3,6,1188,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.17,0.67,0.0,0.5,0.33,5.25,6.92,0.08,0.5434385287536664,1.5271047348041993,True
syn_0066,persona_only,gpt-4o-mini,6,1178,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.17,0.68,0.0,0.59,0.0,6.0,6.68,0.0,0.4806017830404331,1.1169171553420005,True
syn_0066,persona_only,qwen3-32b,6,1235,nan,3.0,40.0,0.06,2.4334520361420027,0.06,0.307071203063511,0.07,5.711346982852933,5.450219585902094,0.05,0.0,1.29,0.0,0.4,0.65,5.81,7.91,0.0,0.5681017830404331,2.0107941486236847,True
syn_0067,lex_fewshot,deepseek-v3,6,1093,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.18,1.45,0.0,2.18,0.09,6.81,7.81,2.27,0.5829012014565543,1.4310976788995613,True
syn_0067,lex_fewshot,gpt-4o-mini,6,1149,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.09,0.87,0.0,1.48,0.35,5.83,6.78,0.87,0.17209879854344565,0.8815898945172268,True
syn_0067,lex_fewshot,qwen3-32b,6,973,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.31,1.12,0.1,0.81,0.1,8.65,5.49,3.66,1.0483487985434456,2.1722336367989254,True
syn_0067,liwc_only,deepseek-v3,6,1136,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.09,0.96,0.0,1.92,0.17,6.11,7.59,1.92,0.33165120145655436,1.0623461476290514,True
syn_0067,liwc_only,gpt-4o-mini,6,1149,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.17,0.7,0.0,1.48,0.26,7.65,6.86,0.17,0.3595987985434456,0.9877411765323311,True
syn_0067,liwc_only,qwen3-32b,6,1584,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.44,1.0,0.12,1.69,0.56,7.24,7.12,2.12,0.4995987985434457,2.274980759727965,True
syn_0067,persona_liwc,deepseek-v3,6,1134,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.17,1.04,0.0,2.26,0.17,6.88,6.53,1.91,0.5058487985434456,1.3593260273774992,True
syn_0067,persona_liwc,gpt-4o-mini,6,1136,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.0,1.05,0.0,1.31,0.0,7.59,6.36,0.26,0.4195987985434456,0.812620232724165,True
syn_0067,persona_liwc,qwen3-32b,6,1846,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.38,1.78,0.11,0.76,0.38,7.61,7.12,2.16,0.6608487985434457,2.2263473500462534,True
syn_0067,persona_only,deepseek-v3,6,1211,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.33,0.49,0.0,0.9,0.33,5.23,6.21,0.49,0.41834879854344553,1.4080726747827406,True
syn_0067,persona_only,gpt-4o-mini,6,1138,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.26,0.26,0.0,0.7,0.0,7.93,5.4,0.0,0.7245987985434456,1.391476080402896,True
syn_0067,persona_only,qwen3-32b,6,1152,nan,88.0,55.0,0.1,0.76,0.1,1.4,0.06,6.08,7.136790388347565,0.69,0.43,0.69,0.43,0.69,0.0,5.31,8.74,0.43,0.5166512014565545,1.323632516369477,True
syn_0068,lex_fewshot,deepseek-v3,6,1142,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.09,0.87,0.0,1.13,0.96,4.97,9.06,0.78,0.6512922041835864,2.5713599835539567,True
syn_0068,lex_fewshot,gpt-4o-mini,6,1167,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.0,0.77,0.0,1.11,0.77,4.28,8.14,0.0,0.44745779581641376,2.0615536838965514,True
syn_0068,lex_fewshot,qwen3-32b,6,1598,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.19,1.68,0.0,0.87,1.24,5.29,8.9,0.37,0.7387922041835864,3.2969287251232653,True
syn_0068,liwc_only,deepseek-v3,6,1031,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.1,0.77,0.0,1.44,0.77,4.7,8.06,0.48,0.47379220418358636,2.0454402835094676,True
syn_0068,liwc_only,gpt-4o-mini,6,1162,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.0,0.86,0.0,1.63,0.6,5.84,7.12,0.0,0.5375422041835863,1.897297221971586,True
syn_0068,liwc_only,qwen3-32b,6,1213,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.0,0.9,0.0,0.41,0.49,3.27,6.86,0.16,0.3824577958164138,1.4293763957011083,True
syn_0068,persona_liwc,deepseek-v3,6,1185,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.0,1.33,0.0,1.42,1.42,5.5,8.67,0.58,0.8012922041835863,3.7755547628983326,True
syn_0068,persona_liwc,gpt-4o-mini,6,1139,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.09,0.7,0.0,1.74,0.44,6.71,6.1,0.0,0.5262922041835864,1.5479177635891228,True
syn_0068,persona_liwc,qwen3-32b,6,1098,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.09,1.27,0.09,0.36,0.72,4.52,7.96,0.09,0.49379220418358627,2.0691249907851037,True
syn_0068,persona_only,deepseek-v3,6,1225,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.57,1.13,0.0,1.13,0.32,5.99,7.2,0.0,0.5562922041835863,1.7145014471793096,True
syn_0068,persona_only,gpt-4o-mini,6,1183,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.0,0.67,0.0,1.52,0.0,7.41,5.72,0.0,0.6062922041835863,1.008769141578005,True
syn_0068,persona_only,qwen3-32b,6,1638,nan,52.0,50.0,0.07,0.83,0.03,0.85,0.07,4.34966236653131,6.13,0.38,0.18,0.79,0.0,0.42,0.3,6.97,8.48,0.06,0.7662922041835862,1.422464213941238,True
syn_0069,lex_fewshot,deepseek-v3,6,1134,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.44,2.27,0.0,1.4,1.66,5.85,9.86,0.0,0.9949656453855144,4.862787241271459,True
syn_0069,lex_fewshot,gpt-4o-mini,6,1147,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.61,2.79,0.17,1.22,0.61,5.14,7.67,0.0,0.7087156453855145,2.6277794749315504,True
syn_0069,lex_fewshot,qwen3-32b,6,1092,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.91,1.27,0.0,0.64,0.91,6.35,8.44,0.0,0.7574656453855144,3.4705458072942963,True
syn_0069,liwc_only,deepseek-v3,6,952,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.41,2.18,0.0,1.04,0.93,4.35,8.81,0.0,0.8874656453855145,3.1464547620734145,True
syn_0069,liwc_only,gpt-4o-mini,6,1172,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.77,2.9,0.17,0.94,0.43,8.01,7.92,0.0,0.9099656453855143,2.5366354336404884,True
syn_0069,liwc_only,qwen3-32b,6,1234,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.48,0.88,0.08,0.48,0.88,5.2,8.95,0.0,0.8287156453855142,3.1084390807532256,True
syn_0069,persona_liwc,deepseek-v3,6,1172,nan,93.0,40.0,0.2,1.51,0.5497251630841152,0.93,0.07,5.8,5.56,0.0,0.76,2.87,0.0,1.69,0.67,7.0,9.11,0.08,1.0824656453855144,3.4598662225167427,True
