plan_id,profile_id,cell,content,steering_condition,repetition,model_key,target_O,target_N,pred_O,pred_N,err_O,err_N,n_words,standardized_mae
gpt-4o-mini__syn_0001__meaningful_relationship__lex_fewshot__r0,syn_0001,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,17.0,40.0,58.136696,54.24325,41.136695861816406,14.24325180053711,196,2.2491547828319636
gpt-4o-mini__syn_0001__childhood_memory__liwc_only__r0,syn_0001,,childhood_memory,liwc_only,0,gpt-4o-mini,17.0,40.0,68.064285,52.77832,51.06428527832031,12.7783203125,200,1.2170861639005797
gpt-4o-mini__syn_0001__childhood_memory__lex_fewshot__r0,syn_0001,,childhood_memory,lex_fewshot,0,gpt-4o-mini,17.0,40.0,68.30925,59.44389,51.30924987792969,19.443889617919922,199,0.9994770871375755
gpt-4o-mini__syn_0001__turning_point__persona_liwc__r0,syn_0001,,turning_point,persona_liwc,0,gpt-4o-mini,17.0,40.0,62.280525,73.64371,45.28052520751953,33.643707275390625,182,0.8652273331221932
gpt-4o-mini__syn_0001__turning_point__persona_only__r0,syn_0001,,turning_point,persona_only,0,gpt-4o-mini,17.0,40.0,71.73912,42.40705,54.73912048339844,2.4070510864257812,211,1.0938072406760688
gpt-4o-mini__syn_0001__childhood_memory__persona_liwc__r0,syn_0001,,childhood_memory,persona_liwc,0,gpt-4o-mini,17.0,40.0,72.09144,69.422455,55.09143829345703,29.422454833984375,203,1.7562746297792216
gpt-4o-mini__syn_0001__turning_point__liwc_only__r0,syn_0001,,turning_point,liwc_only,0,gpt-4o-mini,17.0,40.0,48.916218,64.87552,31.916217803955078,24.875518798828125,193,1.8984161682833656
gpt-4o-mini__syn_0001__turning_point__lex_fewshot__r0,syn_0001,,turning_point,lex_fewshot,0,gpt-4o-mini,17.0,40.0,54.287613,61.99141,37.28761291503906,21.991409301757812,186,1.532614183986848
deepseek-v3__syn_0002__memorable_journey__persona_only__r0,syn_0002,,memorable_journey,persona_only,0,deepseek-v3,17.0,94.0,70.19202,68.419525,53.1920166015625,-25.580474853515625,196,2.14582386001825
deepseek-v3__syn_0002__memorable_journey__liwc_only__r0,syn_0002,,memorable_journey,liwc_only,0,deepseek-v3,17.0,94.0,57.95747,62.70295,40.95746994018555,-31.29705047607422,201,3.144813546154261
deepseek-v3__syn_0002__difficult_decision__persona_only__r0,syn_0002,,difficult_decision,persona_only,0,deepseek-v3,17.0,94.0,38.10771,37.073544,21.107711791992188,-56.926456451416016,220,2.925964911655323
deepseek-v3__syn_0002__memorable_journey__persona_liwc__r0,syn_0002,,memorable_journey,persona_liwc,0,deepseek-v3,17.0,94.0,49.67307,52.85909,32.67306900024414,-41.14091110229492,168,1.7707205481525978
deepseek-v3__syn_0002__difficult_decision__liwc_only__r0,syn_0002,,difficult_decision,liwc_only,0,deepseek-v3,17.0,94.0,36.84548,48.618877,19.845481872558594,-45.38112258911133,209,2.053335851644015
deepseek-v3__syn_0002__memorable_journey__lex_fewshot__r0,syn_0002,,memorable_journey,lex_fewshot,0,deepseek-v3,17.0,94.0,67.21932,71.278824,50.219322204589844,-22.721176147460938,199,3.422762399270021
deepseek-v3__syn_0002__daily_life_change__persona_only__r0,syn_0002,,daily_life_change,persona_only,0,deepseek-v3,17.0,94.0,34.428818,46.890476,17.428817749023438,-47.10952377319336,185,1.713084157357914
deepseek-v3__syn_0002__difficult_decision__lex_fewshot__r0,syn_0002,,difficult_decision,lex_fewshot,0,deepseek-v3,17.0,94.0,40.667847,58.57553,23.6678466796875,-35.424468994140625,202,3.180831181448844
deepseek-v3__syn_0002__difficult_decision__persona_liwc__r0,syn_0002,,difficult_decision,persona_liwc,0,deepseek-v3,17.0,94.0,41.567997,50.435577,24.567996978759766,-43.564422607421875,176,4.469671640841632
deepseek-v3__syn_0002__daily_life_change__liwc_only__r0,syn_0002,,daily_life_change,liwc_only,0,deepseek-v3,17.0,94.0,50.479317,51.783257,33.47931671142578,-42.21674346923828,186,2.929828604447468
deepseek-v3__syn_0002__daily_life_change__persona_liwc__r0,syn_0002,,daily_life_change,persona_liwc,0,deepseek-v3,17.0,94.0,35.205788,72.993935,18.205787658691406,-21.006065368652344,199,4.848640435950189
deepseek-v3__syn_0002__daily_life_change__lex_fewshot__r0,syn_0002,,daily_life_change,lex_fewshot,0,deepseek-v3,17.0,94.0,31.803175,64.14201,14.80317497253418,-29.857986450195312,197,3.7714626630251793
deepseek-v3__syn_0002__meaningful_relationship__persona_only__r0,syn_0002,,meaningful_relationship,persona_only,0,deepseek-v3,17.0,94.0,39.846313,56.70329,22.8463134765625,-37.29671096801758,199,2.3399235771270552
deepseek-v3__syn_0002__meaningful_relationship__liwc_only__r0,syn_0002,,meaningful_relationship,liwc_only,0,deepseek-v3,17.0,94.0,59.99241,49.59029,42.992408752441406,-44.40970993041992,211,3.875351734712763
deepseek-v3__syn_0002__meaningful_relationship__persona_liwc__r0,syn_0002,,meaningful_relationship,persona_liwc,0,deepseek-v3,17.0,94.0,63.982216,64.66061,46.982215881347656,-29.339393615722656,233,2.939512030232569
deepseek-v3__syn_0002__childhood_memory__persona_only__r0,syn_0002,,childhood_memory,persona_only,0,deepseek-v3,17.0,94.0,45.329395,61.97867,28.329395294189453,-32.021331787109375,173,1.5296254405833736
deepseek-v3__syn_0002__meaningful_relationship__lex_fewshot__r0,syn_0002,,meaningful_relationship,lex_fewshot,0,deepseek-v3,17.0,94.0,40.048492,47.524673,23.048492431640625,-46.47532653808594,185,3.4153306434426485
deepseek-v3__syn_0002__turning_point__persona_only__r0,syn_0002,,turning_point,persona_only,0,deepseek-v3,17.0,94.0,72.53493,70.69241,55.53492736816406,-23.307586669921875,214,2.398802967773531
deepseek-v3__syn_0002__childhood_memory__persona_liwc__r0,syn_0002,,childhood_memory,persona_liwc,0,deepseek-v3,17.0,94.0,60.76294,67.34514,43.762939453125,-26.654861450195312,188,1.676872118062379
deepseek-v3__syn_0002__childhood_memory__lex_fewshot__r0,syn_0002,,childhood_memory,lex_fewshot,0,deepseek-v3,17.0,94.0,44.63992,68.252625,27.63991928100586,-25.74737548828125,165,2.2237437449182336
deepseek-v3__syn_0002__childhood_memory__liwc_only__r0,syn_0002,,childhood_memory,liwc_only,0,deepseek-v3,17.0,94.0,44.944973,54.859703,27.94497299194336,-39.140296936035156,217,2.9049481224985496
deepseek-v3__syn_0002__turning_point__persona_liwc__r0,syn_0002,,turning_point,persona_liwc,0,deepseek-v3,17.0,94.0,46.32529,63.04316,29.32529067993164,-30.95684051513672,176,1.885253663936292
deepseek-v3__syn_0002__turning_point__liwc_only__r0,syn_0002,,turning_point,liwc_only,0,deepseek-v3,17.0,94.0,50.949265,59.24925,33.94926452636719,-34.75075149536133,200,1.9313305659420297
deepseek-v3__syn_0002__turning_point__lex_fewshot__r0,syn_0002,,turning_point,lex_fewshot,0,deepseek-v3,17.0,94.0,49.989246,56.150177,32.9892463684082,-37.849822998046875,184,1.235623673394264
qwen3-32b__syn_0002__memorable_journey__persona_only__r0,syn_0002,,memorable_journey,persona_only,0,qwen3-32b,17.0,94.0,69.63936,65.923676,52.63935852050781,-28.076324462890625,213,2.6068263126861737
qwen3-32b__syn_0002__difficult_decision__liwc_only__r0,syn_0002,,difficult_decision,liwc_only,0,qwen3-32b,17.0,94.0,41.408005,56.41129,24.408004760742188,-37.58871078491211,119,3.664650104570205
qwen3-32b__syn_0002__memorable_journey__lex_fewshot__r0,syn_0002,,memorable_journey,lex_fewshot,0,qwen3-32b,17.0,94.0,60.37628,51.00878,43.37628173828125,-42.99121856689453,254,4.392500832261345
qwen3-32b__syn_0002__memorable_journey__liwc_only__r0,syn_0002,,memorable_journey,liwc_only,0,qwen3-32b,17.0,94.0,70.203606,58.543465,53.20360565185547,-35.45653533935547,289,1.555071644942453
qwen3-32b__syn_0002__difficult_decision__persona_only__r0,syn_0002,,difficult_decision,persona_only,0,qwen3-32b,17.0,94.0,39.502617,49.366745,22.50261688232422,-44.63325500488281,191,2.1786218754535236
qwen3-32b__syn_0002__difficult_decision__lex_fewshot__r0,syn_0002,,difficult_decision,lex_fewshot,0,qwen3-32b,17.0,94.0,46.00006,52.452896,29.00006103515625,-41.54710388183594,182,2.298970385389742
qwen3-32b__syn_0002__daily_life_change__persona_liwc__r0,syn_0002,,daily_life_change,persona_liwc,0,qwen3-32b,17.0,94.0,44.74198,65.97452,27.741981506347656,-28.025482177734375,106,1.4561837578914558
qwen3-32b__syn_0002__daily_life_change__persona_only__r0,syn_0002,,daily_life_change,persona_only,0,qwen3-32b,17.0,94.0,59.13597,58.354713,42.13597106933594,-35.645286560058594,635,1.5638536249841843
qwen3-32b__syn_0002__memorable_journey__persona_liwc__r0,syn_0002,,memorable_journey,persona_liwc,0,qwen3-32b,17.0,94.0,74.90775,46.360756,57.907752990722656,-47.639244079589844,223,1.741906155060836
qwen3-32b__syn_0002__meaningful_relationship__persona_only__r0,syn_0002,,meaningful_relationship,persona_only,0,qwen3-32b,17.0,94.0,62.224907,67.95655,45.22490692138672,-26.04344940185547,187,2.887698478290455
qwen3-32b__syn_0002__daily_life_change__lex_fewshot__r0,syn_0002,,daily_life_change,lex_fewshot,0,qwen3-32b,17.0,94.0,47.602463,46.29245,30.602462768554688,-47.707550048828125,533,3.908037176812648
qwen3-32b__syn_0002__difficult_decision__persona_liwc__r0,syn_0002,,difficult_decision,persona_liwc,0,qwen3-32b,17.0,94.0,49.657692,58.84421,32.657691955566406,-35.15578842163086,200,3.303566226724782
qwen3-32b__syn_0002__daily_life_change__liwc_only__r0,syn_0002,,daily_life_change,liwc_only,0,qwen3-32b,17.0,94.0,52.973255,64.65375,35.9732551574707,-29.34625244140625,202,2.9998523597641373
qwen3-32b__syn_0002__childhood_memory__persona_only__r0,syn_0002,,childhood_memory,persona_only,0,qwen3-32b,17.0,94.0,56.778393,39.977623,39.77839279174805,-54.022377014160156,188,1.7766041787433156
qwen3-32b__syn_0002__meaningful_relationship__liwc_only__r0,syn_0002,,meaningful_relationship,liwc_only,0,qwen3-32b,17.0,94.0,53.564995,61.439117,36.56499481201172,-32.560882568359375,222,2.4610593373205987
qwen3-32b__syn_0002__meaningful_relationship__persona_liwc__r0,syn_0002,,meaningful_relationship,persona_liwc,0,qwen3-32b,17.0,94.0,38.770184,58.555058,21.770183563232422,-35.444942474365234,200,2.5219699889095772
qwen3-32b__syn_0002__childhood_memory__lex_fewshot__r0,syn_0002,,childhood_memory,lex_fewshot,0,qwen3-32b,17.0,94.0,57.42634,39.51409,40.42633819580078,-54.48590850830078,204,3.307229288422265
qwen3-32b__syn_0002__meaningful_relationship__lex_fewshot__r0,syn_0002,,meaningful_relationship,lex_fewshot,0,qwen3-32b,17.0,94.0,50.087814,65.957214,33.08781433105469,-28.04278564453125,226,2.9379568306749273
qwen3-32b__syn_0002__turning_point__persona_only__r0,syn_0002,,turning_point,persona_only,0,qwen3-32b,17.0,94.0,57.5856,70.582954,40.585601806640625,-23.41704559326172,228,3.713187088058687
qwen3-32b__syn_0002__childhood_memory__liwc_only__r0,syn_0002,,childhood_memory,liwc_only,0,qwen3-32b,17.0,94.0,57.36997,60.13794,40.36996841430664,-33.862060546875,189,4.818004357364729
gpt-4o-mini__syn_0002__memorable_journey__persona_only__r0,syn_0002,,memorable_journey,persona_only,0,gpt-4o-mini,17.0,94.0,64.47683,46.528442,47.476829528808594,-47.4715576171875,197,1.482884979351007
gpt-4o-mini__syn_0002__memorable_journey__liwc_only__r0,syn_0002,,memorable_journey,liwc_only,0,gpt-4o-mini,17.0,94.0,67.86017,64.16104,50.86016845703125,-29.838958740234375,206,1.0203403149574393
qwen3-32b__syn_0002__childhood_memory__persona_liwc__r0,syn_0002,,childhood_memory,persona_liwc,0,qwen3-32b,17.0,94.0,64.171646,55.983185,47.17164611816406,-38.016815185546875,233,0.9463309775896412
gpt-4o-mini__syn_0002__memorable_journey__persona_liwc__r0,syn_0002,,memorable_journey,persona_liwc,0,gpt-4o-mini,17.0,94.0,67.38756,58.439457,50.38755798339844,-35.560543060302734,197,1.592374855075135
gpt-4o-mini__syn_0002__memorable_journey__lex_fewshot__r0,syn_0002,,memorable_journey,lex_fewshot,0,gpt-4o-mini,17.0,94.0,68.144,45.195698,51.14399719238281,-48.80430221557617,189,1.825522352822332
gpt-4o-mini__syn_0002__difficult_decision__liwc_only__r0,syn_0002,,difficult_decision,liwc_only,0,gpt-4o-mini,17.0,94.0,52.00472,62.359795,35.00471878051758,-31.64020538330078,194,1.5392445073174712
gpt-4o-mini__syn_0002__difficult_decision__persona_only__r0,syn_0002,,difficult_decision,persona_only,0,gpt-4o-mini,17.0,94.0,44.712784,50.763325,27.712783813476562,-43.23667526245117,196,1.2854617339854744
gpt-4o-mini__syn_0002__difficult_decision__persona_liwc__r0,syn_0002,,difficult_decision,persona_liwc,0,gpt-4o-mini,17.0,94.0,41.47701,58.576317,24.477008819580078,-35.423683166503906,198,3.4523304633149765
gpt-4o-mini__syn_0002__difficult_decision__lex_fewshot__r0,syn_0002,,difficult_decision,lex_fewshot,0,gpt-4o-mini,17.0,94.0,51.148098,66.7956,34.14809799194336,-27.20439910888672,201,2.9143519635621224
gpt-4o-mini__syn_0002__daily_life_change__persona_only__r0,syn_0002,,daily_life_change,persona_only,0,gpt-4o-mini,17.0,94.0,69.22117,43.61941,52.221168518066406,-50.38058853149414,191,1.318223275153873
gpt-4o-mini__syn_0002__daily_life_change__liwc_only__r0,syn_0002,,daily_life_change,liwc_only,0,gpt-4o-mini,17.0,94.0,55.744717,52.60478,38.74471664428711,-41.39522171020508,196,2.3262266665576012
qwen3-32b__syn_0002__turning_point__liwc_only__r0,syn_0002,,turning_point,liwc_only,0,qwen3-32b,17.0,94.0,43.199432,59.272137,26.199432373046875,-34.72786331176758,195,2.2565792165751457
qwen3-32b__syn_0002__turning_point__persona_liwc__r0,syn_0002,,turning_point,persona_liwc,0,qwen3-32b,17.0,94.0,65.68906,45.18444,48.689056396484375,-48.81555938720703,154,2.5611731223889147
gpt-4o-mini__syn_0002__daily_life_change__lex_fewshot__r0,syn_0002,,daily_life_change,lex_fewshot,0,gpt-4o-mini,17.0,94.0,47.388424,40.88555,30.388423919677734,-53.11444854736328,194,3.502974315692069
gpt-4o-mini__syn_0002__daily_life_change__persona_liwc__r0,syn_0002,,daily_life_change,persona_liwc,0,gpt-4o-mini,17.0,94.0,61.792088,52.326466,44.79208755493164,-41.67353439331055,194,1.7291379384265864
gpt-4o-mini__syn_0002__meaningful_relationship__liwc_only__r0,syn_0002,,meaningful_relationship,liwc_only,0,gpt-4o-mini,17.0,94.0,59.55966,65.7187,42.559661865234375,-28.28130340576172,210,1.261037043114336
qwen3-32b__syn_0002__turning_point__lex_fewshot__r0,syn_0002,,turning_point,lex_fewshot,0,qwen3-32b,17.0,94.0,58.901287,54.21986,41.90128707885742,-39.7801399230957,206,1.699132867358448
gpt-4o-mini__syn_0002__meaningful_relationship__persona_liwc__r0,syn_0002,,meaningful_relationship,persona_liwc,0,gpt-4o-mini,17.0,94.0,43.786476,56.022846,26.786476135253906,-37.97715377807617,200,2.8756866558872027
gpt-4o-mini__syn_0002__meaningful_relationship__persona_only__r0,syn_0002,,meaningful_relationship,persona_only,0,gpt-4o-mini,17.0,94.0,41.00504,58.7894,24.00503921508789,-35.210601806640625,186,1.9420271899019448
gpt-4o-mini__syn_0002__meaningful_relationship__lex_fewshot__r0,syn_0002,,meaningful_relationship,lex_fewshot,0,gpt-4o-mini,17.0,94.0,45.558125,61.204613,28.558124542236328,-32.795387268066406,198,1.8797944201871049
gpt-4o-mini__syn_0002__childhood_memory__liwc_only__r0,syn_0002,,childhood_memory,liwc_only,0,gpt-4o-mini,17.0,94.0,75.9483,61.689865,58.94830322265625,-32.31013488769531,201,1.4450883186803734
gpt-4o-mini__syn_0002__childhood_memory__persona_only__r0,syn_0002,,childhood_memory,persona_only,0,gpt-4o-mini,17.0,94.0,69.12575,58.55144,52.12574768066406,-35.44855880737305,210,2.0736716873391923
gpt-4o-mini__syn_0002__childhood_memory__persona_liwc__r0,syn_0002,,childhood_memory,persona_liwc,0,gpt-4o-mini,17.0,94.0,63.33384,53.65657,46.333839416503906,-40.34342956542969,191,2.0752591782409757
gpt-4o-mini__syn_0002__childhood_memory__lex_fewshot__r0,syn_0002,,childhood_memory,lex_fewshot,0,gpt-4o-mini,17.0,94.0,58.193222,76.67749,41.19322204589844,-17.322509765625,211,1.2455410785433438
gpt-4o-mini__syn_0002__turning_point__persona_only__r0,syn_0002,,turning_point,persona_only,0,gpt-4o-mini,17.0,94.0,57.657608,46.47361,40.65760803222656,-47.526390075683594,204,1.91799402082184
gpt-4o-mini__syn_0002__turning_point__persona_liwc__r0,syn_0002,,turning_point,persona_liwc,0,gpt-4o-mini,17.0,94.0,55.673767,66.9296,38.67376708984375,-27.070396423339844,185,0.9307502552620276
gpt-4o-mini__syn_0002__turning_point__liwc_only__r0,syn_0002,,turning_point,liwc_only,0,gpt-4o-mini,17.0,94.0,48.454403,66.346634,31.454402923583984,-27.653366088867188,198,1.3995382046466198
gpt-4o-mini__syn_0002__turning_point__lex_fewshot__r0,syn_0002,,turning_point,lex_fewshot,0,gpt-4o-mini,17.0,94.0,57.32164,75.09831,40.32164001464844,-18.901687622070312,211,2.247665442014969
deepseek-v3__syn_0003__memorable_journey__persona_only__r0,syn_0003,,memorable_journey,persona_only,0,deepseek-v3,24.0,98.0,58.68596,42.29918,34.68595886230469,-55.70082092285156,197,0.8352971274542824
deepseek-v3__syn_0003__memorable_journey__persona_liwc__r0,syn_0003,,memorable_journey,persona_liwc,0,deepseek-v3,24.0,98.0,58.69444,54.147503,34.69443893432617,-43.85249710083008,217,4.501770649659911
deepseek-v3__syn_0003__difficult_decision__persona_only__r0,syn_0003,,difficult_decision,persona_only,0,deepseek-v3,24.0,98.0,60.293922,53.404053,36.293922424316406,-44.595947265625,221,1.7724653849276324
deepseek-v3__syn_0003__difficult_decision__liwc_only__r0,syn_0003,,difficult_decision,liwc_only,0,deepseek-v3,24.0,98.0,55.649002,50.08155,31.649002075195312,-47.91844940185547,214,5.495961222777385
deepseek-v3__syn_0003__memorable_journey__liwc_only__r0,syn_0003,,memorable_journey,liwc_only,0,deepseek-v3,24.0,98.0,76.20016,57.909767,52.200157165527344,-40.090232849121094,195,5.1501488174768255
deepseek-v3__syn_0003__memorable_journey__lex_fewshot__r0,syn_0003,,memorable_journey,lex_fewshot,0,deepseek-v3,24.0,98.0,62.1578,50.765118,38.157798767089844,-47.23488235473633,185,5.035722915333569
deepseek-v3__syn_0003__difficult_decision__persona_liwc__r0,syn_0003,,difficult_decision,persona_liwc,0,deepseek-v3,24.0,98.0,47.46969,49.830864,23.469688415527344,-48.16913604736328,199,3.847001175069357
deepseek-v3__syn_0003__daily_life_change__persona_only__r0,syn_0003,,daily_life_change,persona_only,0,deepseek-v3,24.0,98.0,28.151756,60.669178,4.151756286621094,-37.3308219909668,176,1.3354283773020754
deepseek-v3__syn_0003__difficult_decision__lex_fewshot__r0,syn_0003,,difficult_decision,lex_fewshot,0,deepseek-v3,24.0,98.0,38.664227,30.838808,14.664226531982422,-67.16119194030762,212,3.237439182960077
deepseek-v3__syn_0003__daily_life_change__liwc_only__r0,syn_0003,,daily_life_change,liwc_only,0,deepseek-v3,24.0,98.0,37.07159,58.146305,13.071590423583984,-39.853694915771484,192,5.715754115737363
deepseek-v3__syn_0003__daily_life_change__lex_fewshot__r0,syn_0003,,daily_life_change,lex_fewshot,0,deepseek-v3,24.0,98.0,37.63966,61.209488,13.639659881591797,-36.79051208496094,169,7.465651084674099
deepseek-v3__syn_0003__daily_life_change__persona_liwc__r0,syn_0003,,daily_life_change,persona_liwc,0,deepseek-v3,24.0,98.0,39.537292,47.302376,15.53729248046875,-50.69762420654297,177,4.284893238069495
deepseek-v3__syn_0003__meaningful_relationship__persona_only__r0,syn_0003,,meaningful_relationship,persona_only,0,deepseek-v3,24.0,98.0,33.292686,50.248405,9.292686462402344,-47.75159454345703,199,1.3167372031511282
deepseek-v3__syn_0003__childhood_memory__persona_only__r0,syn_0003,,childhood_memory,persona_only,0,deepseek-v3,24.0,98.0,47.348278,63.287674,23.348278045654297,-34.71232604980469,196,1.2842002242134332
deepseek-v3__syn_0003__meaningful_relationship__liwc_only__r0,syn_0003,,meaningful_relationship,liwc_only,0,deepseek-v3,24.0,98.0,36.647896,35.823074,12.647895812988281,-62.17692565917969,189,5.732203512990235
deepseek-v3__syn_0003__meaningful_relationship__lex_fewshot__r0,syn_0003,,meaningful_relationship,lex_fewshot,0,deepseek-v3,24.0,98.0,49.84963,36.88266,25.849628448486328,-61.117340087890625,205,5.714706598202777
deepseek-v3__syn_0003__meaningful_relationship__persona_liwc__r0,syn_0003,,meaningful_relationship,persona_liwc,0,deepseek-v3,24.0,98.0,38.262047,51.967415,14.262046813964844,-46.03258514404297,233,3.894825620624337
deepseek-v3__syn_0003__turning_point__persona_only__r0,syn_0003,,turning_point,persona_only,0,deepseek-v3,24.0,98.0,60.662354,60.91195,36.662353515625,-37.088050842285156,194,1.8978110642759023
deepseek-v3__syn_0003__childhood_memory__liwc_only__r0,syn_0003,,childhood_memory,liwc_only,0,deepseek-v3,24.0,98.0,67.03431,74.60628,43.03430938720703,-23.393722534179688,229,5.251291570750758
deepseek-v3__syn_0003__turning_point__liwc_only__r0,syn_0003,,turning_point,liwc_only,0,deepseek-v3,24.0,98.0,56.87043,57.110363,32.87042999267578,-40.8896369934082,204,6.826777109791607
qwen3-32b__syn_0003__memorable_journey__persona_only__r0,syn_0003,,memorable_journey,persona_only,0,qwen3-32b,24.0,98.0,68.476776,53.312943,44.476776123046875,-44.68705749511719,241,0.8135893548302079
